TreeID,BlockID,InventoryDate,Street,HouseNumber,TreeNo.,SpeciesCode,CommonSpecies Names,Ownership,Location,Circumference,NumberofStems,%HardSurface,CrownWidth,TotalHeight,Heightclasses,Heighttobaseofcrown,UnbalancedCrown,ReducedHeight,WeakorYellowFoliage,Defoliation,DeadorBrokenBranch,PoorBranch Attachment,Lean,TrunkScars,BranchScar,Conks,RotorCavity-Trunk,RotorCavity-Branch,Crack,ConfinedSpace,GirdlingRoots,RecentTrenching,ConflictwithWires,ConflictwithStructure,ConflictwithSidewalk,Conflictwithanothrtree,ConflictwithTrafficSign,CableorBraching,Genus,Family,DBH,BasalArea,Deciduous/Evergreen,Treecondition,CrownProjectionArea,CrownProjectionIndex,HeritageValue,Heritage DBH,Heritageheight,PotentialHeritage,Comments,DatePlanted,STOCKTYPE,SIZE,STOCKCOST,NURSERY,INSPECTED,PRUNING,REMOVED,XCOOR,YCOOR,,,,,,,,,,,,
012179,012,07.08.13,College,340,179,lochon,Honey Locust,c,fy,16,1,95,2,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Honey Locust,Pea,5,0.002,Deciduous,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012180,012,07.08.13,College,340,180,lochon,Honey Locust,c,fy,16,1,95,2,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Honey Locust,Pea,5,0.002,Deciduous,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012181,012,07.08.13,Brunswick,45,181,lochon,Honey Locust,p,by,46,1,50,6,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Honey Locust,Pea,15,0.018,Deciduous,excellent,28,19,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012182,012,07.08.13,Brunswick,45,182,basswo,Basswood,p,by,30,1,40,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Linden/Basswood,Linden,10,0.008,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012183,012,07.08.13,Brunswick,45,183,basswo,Basswood,p,by,26,1,20,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Linden/Basswood,Linden,8,0.005,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012184,012,07.08.13,Brunswick,45,184,birriv,River Birch,p,by,10,3,0,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,p,n,n,Birch,Birch,3,0.001,Deciduous,excellent,7,6,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
012185,012,07.08.13,Brunswick,45,185,birriv,River Birch,p,by,10,2,0,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,p,n,n,Birch,Birch,3,0.001,Deciduous,excellent,7,6,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
012186,012,07.08.13,Brunswick,45,186,peabra,Bradford Pear,p,by,24,1,0,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Pear/Flowering Pear,Rose,8,0.005,Deciduous,excellent,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
012187,012,07.08.13,Brunswick,45,187,basswo,Basswood,p,by,26,1,20,6,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,p,n,n,n,n,Linden/Basswood,Linden,8,0.005,Deciduous,excellent,28,25,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012188,012,07.08.13,Brunswick,45,188,basswo,Basswood,p,by,29,1,40,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,p,n,e,n,n,Linden/Basswood,Linden,9,0.006,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
012189,012,07.08.13,Brunswick,45,189,peabra,Bradford Pear,p,by,28,1,50,4,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Pear/Flowering Pear,Rose,9,0.006,Deciduous,excellent,13,10,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
012190,012,07.08.13,Brunswick,45,190,mapjap,Japanese Maple,p,by,103,20,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Maple,Maple,33,0.086,Deciduous,excellent,13,11,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
0151,015,07/07/02,Harbord,155,1,lilac,Lilac,c,fy,27,6,50,4,5,1,4,1,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,n,e,n,n,n,n,Lilac,Olive,9,0.006,Deciduous,good,13,10,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
0152,015,07/07/02,Harbord,161,2,horcom,Common Horsechestnut,c,sy,190,1,80,9,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,n,n,e,n,n,Buckeye/Horsechestnut,Horsechestnut,61,0.283,Deciduous,excellent,64,56,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0153,015,07/07/02,Harbord,155,3,lilac,Lilac,p,by,31,1,40,2,4,1,3,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,e,e,n,e,n,n,Lilac,Olive,10,0.008,Deciduous,fair,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
0154,015,07/07/02,Harbord,155,4,lilac,Lilac,p,by,34,1,40,2,4,1,3,1,0,0,0,0,0,3,3,2,0,1,0,0,2,0,0,e,e,n,e,n,n,Lilac,Olive,11,0.01,Deciduous,very poor,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
0155,015,07/07/02,Harbord,155,5,lilac,Lilac,p,by,28,1,75,3,3,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,p,e,n,n,n,n,Lilac,Olive,9,0.006,Deciduous,good,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
0156,015,07/07/02,Borden,147,6,mapman,Manitoba Maple,c,fy,40,1,30,4,11,3,8,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,n,n,n,e,n,n,Maple,Maple,13,0.013,Deciduous,very poor,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0157,015,07/07/02,Borden,147,7,mapman,Manitoba Maple,c,fy,54,1,20,5,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Maple,Maple,17,0.023,Deciduous,excellent,20,17,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0158,015,07/07/02,Borden,147,8,treeof,Tree of Heaven,c,fy,62,1,70,7,13,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,e,e,n,e,n,n,Tree of Heaven,Quassia,20,0.031,Deciduous,excellent,38,30,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0159,015,07/07/02,Borden,145,9,pinwhi,White Pine,c,fy,73,1,20,5,12,3,7,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,e,n,n,e,n,n,Pine,Pine,23,0.042,Evergreen,fair,20,16,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01510,015,07/07/02,Borden,141,10,mapsil,Silver maple,c,fy,68,1,30,7,13,3,11,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,e,p,n,n,n,y,Maple,Maple,22,0.038,Deciduous,good,38,32,TRUE,FALSE,FALSE,FALSE,"branch almost broken off at fork, homemade brace",,,,,,,,,,,,,,,,,,,,,,
01511,015,07/07/02,Borden,139,11,cedwhi,White Cedar,p,by,40,2,40,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Cedar,Cypress,13,0.013,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01512,015,07/07/02,Borden,139,12,cedwhi,White Cedar,p,by,30,4,40,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Cedar,Cypress,10,0.008,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01513,015,07/07/02,Borden,139,13,cedwhi,White Cedar,p,by,25,5,40,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,n,n,n,Cedar,Cypress,8,0.005,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01514,015,07/07/02,Borden,139,14,cedwhi,White Cedar,p,by,40,2,30,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Cedar,Cypress,13,0.013,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01515,015,07/07/02,Borden,139,15,mapman,Manitoba Maple,p,by,60,1,90,3,5,1,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,n,e,n,e,n,n,Maple,Maple,19,0.028,Deciduous,poor,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01516,015,07/07/02,Borden,139,16,checho,Choke Cherry,c,fy,35,1,5,4,7,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,p,n,n,Cherry,Rose,11,0.01,Deciduous,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01517,015,07/07/02,Borden,137,17,cedwhi,White Cedar,c,fy,60,1,0,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,n,n,n,Cedar,Cypress,19,0.028,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01518,015,07/07/02,Borden,135,18,cedwhi,White Cedar,c,fy,35,1,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Cedar,Cypress,11,0.01,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,homemade small brace,,,,,,,,,,,,,,,,,,,,,,
01519,015,40731,Borden,133,19,sprwhi,White spruce,c,fy,41,1,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,p,n,n,n,n,Spruce,Pine,13,0.013,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01520,015,40731,Borden,129,20,mapsil,Silver maple,c,fy,330,1,75,12,20,4,17,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,e,e,n,e,n,n,Maple,Maple,105,0.866,Deciduous,poor,113,94,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01521,015,40731,Borden,127,21,treeof,Tree of Heaven,c,fy,58,1,50,7,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Tree of Heaven,Quassia,18,0.025,Deciduous,excellent,38,30,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01522,015,40731,Borden,127,22,bireur,White Birch,c,fy,11,2,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Birch,Birch,4,0.001,Deciduous,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01523,015,40731,Borden,127,23,lilac,Lilac,c,fy,15,4,50,3,4,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,n,e,n,e,n,n,Lilac,Olive,5,0.002,Deciduous,excellent,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01524,015,40731,Borden,127,24,lilac,Lilac,c,fy,16,2,0,4,5,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Lilac,Olive,5,0.002,Deciduous,good,13,10,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
015,015,40731,Borden,125,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,plantable space - small tree,,,,,,,,,,,,,,,,,,,,,,
01525,015,40731,Borden,123,25,mapnor,Norway Maple,c,fy,239,1,90,14,20,4,13,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,e,e,n,e,n,n,Maple,Maple,76,0.454,Deciduous,excellent,154,136,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01526,015,40731,Borden,121,26,mapjap,Japanese Maple,c,fy,9,1,60,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,n,n,n,Maple,Maple,3,0.001,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01527,015,40731,Borden,119,27,birwhi,Paper Birch,c,fy,61,2,100,7,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,e,n,e,n,n,Birch,Birch,19,0.028,Deciduous,excellent,38,31,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01528,015,40731,Borden,119,28,birwhi,Paper Birch,c,fy,67,2,50,7,13,3,10,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Birch,Birch,21,0.035,Deciduous,fair,38,31,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01529,015,40731,Borden,119,29,moueur,European Mountainash,c,fy,12,1,50,2,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,p,n,e,n,n,Mountainash,Rose,4,0.001,Deciduous,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01530,015,40731,Borden,119,30,buckspp,buckspp,c,fy,21,1,100,3,3,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,n,n,n,p,n,n,Buckeye/Horsechestnut,Horsechestnut,7,0.004,Deciduous,good,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01531,015,40731,Borden,115,31,horcom,Common Horsechestnut,c,fy,195,1,90,11,16,4,11,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,e,e,n,e,n,n,Buckeye/Horsechestnut,Horsechestnut,62,0.302,Deciduous,excellent,95,84,TRUE,FALSE,FALSE,FALSE,rust on leaves,,,,,,,,,,,,,,,,,,,,,,
015,015,40731,Borden,113,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,,0,0,0,FALSE,FALSE,FALSE,plantable space - medium tree,,,,,,,,,,,,,,,,,,,,,,
01532,015,40731,Borden,107,32,horcom,Common Horsechestnut,c,fy,177,1,70,8,15,3,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,e,e,e,n,n,n,Buckeye/Horsechestnut,Horsechestnut,56,0.246,Deciduous,excellent,50,44,TRUE,FALSE,FALSE,FALSE,rust on leaves,,,,,,,,,,,,,,,,,,,,,,
01533,015,40731,Borden,105,33,mapsug,Sugar Maple,c,fy,203,1,90,11,14,3,7,2,0,0,0,3,0,0,0,3,0,0,0,3,2,0,0,e,n,n,e,n,n,Maple,Maple,65,0.332,Deciduous,very poor,95,80,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
015,015,40731,Borden,103.5,,X,X,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,X,excellent,0,0,0,FALSE,FALSE,FALSE,plantable space - medium tree,,,,,,,,,,,,,,,,,,,,,,
01534,015,40731,Ulster,52,34,mapsug,Sugar Maple,c,sy,146,1,30,7,14,3,10,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,n,e,n,e,n,n,Maple,Maple,46,0.166,Deciduous,excellent,38,32,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01535,015,40731,Ulster,52,35,mapsug,Sugar Maple,c,sy,106,1,20,7,13,3,9,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,p,e,n,e,n,n,Maple,Maple,34,0.091,Deciduous,excellent,38,32,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01536,015,40731,Ulster,40,36,bireur,European White Birch,c,fy,60,1,10,4,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,n,n,n,Birch,Birch,19,0.028,Deciduous,excellent,13,11,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01537,015,40731,Ulster,36,37,sprblu,Colorado Spruce,c,fy,104,1,5,4,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,n,n,n,Spruce,Pine,33,0.086,Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01538,015,40731,Ulster,34,38,peach,Peach,c,fy,26,2,0,3,3,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,n,n,n,n,n,n,Peach,Peach,8,0.005,Deciduous,good,7,6,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01539,015,40731,Ulster,32,39,bireur,European White Birch,c,fy,34,2,40,5,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Birch,Birch,11,0.01,Deciduous,excellent,20,16,TRUE,FALSE,FALSE,FALSE,outgrowth at base of tree,,,,,,,,,,,,,,,,,,,,,,
01540,015,40731,Ulster,26,40,mapjap,Japanese Maple,c,fy,13,2,60,3,4,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,p,n,n,e,n,n,Maple,Maple,4,0.001,Deciduous,excellent,7,6,TRUE,FALSE,FALSE,FALSE,wilting leaves,,,,,,,,,,,,,,,,,,,,,,
01541,015,40731,Brunswick,108,41,linlit,Little Leaf Linden,c,fy,178,1,60,9,16,4,13,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,e,e,n,n,n,n,Linden/Basswood,Linden,57,0.255,Deciduous,excellent,64,56,TRUE,TRUE,TRUE,TRUE,metal pole in tree,,,,,,,,,,,,,,,,,,,,,,
01542,015,40731,Brunswick,112,42,appcra,Crabapple,c,fy,44,1,20,4,5,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,n,n,n,e,n,n,Apple/Crabapple,Rose,14,0.015,Deciduous,excellent,13,10,FALSE,FALSE,FALSE,FALSE,white fungus,,,,,,,,,,,,,,,,,,,,,,
01543,015,40731,Brunswick,114,43,appcra,Crabapple,c,fy,78,1,30,6,9,2,6,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,e,n,n,e,n,n,Apple/Crabapple,Rose,25,0.049,Deciduous,good,28,22,FALSE,FALSE,FALSE,FALSE,fungus in cavity,,,,,,,,,,,,,,,,,,,,,,
01544,015,40731,Brunswick,116,44,magnol,Magnolia,c,fy,11,1,0,3,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,n,n,n,p,n,n,Magnolia,Magnolia,4,0.001,Deciduous,excellent,7,5,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01545,015,40731,Brunswick,118,45,mapnor,Norway Maple,c,fy,150,1,60,13,16,4,12,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,e,n,n,e,n,n,Maple,Maple,48,0.181,Deciduous,excellent,133,117,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01546,015,40731,Brunswick,122,46,mapnor,Norway Maple,c,fy,112,1,30,3,8,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,p,e,n,n,n,n,Maple,Maple,36,0.102,Deciduous,good,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01547,015,40731,Brunswick,128,47,mapnor,Norway Maple,c,fy,237,1,50,13,20,4,13,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0,e,p,n,p,n,n,Maple,Maple,75,0.442,Deciduous,good,133,117,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01548,015,40731,Brunswick,134,48,mapnor,Norway Maple,c,fy,186,1,50,11,15,3,8,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,e,n,n,p,n,n,Maple,Maple,59,0.273,Deciduous,excellent,95,84,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01549,015,40731,Brunswick,136,49,lilac,Lilac,c,fy,10,2,10,2,2,1,2,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,n,n,n,n,n,n,Lilac,Olive,3,0.001,Deciduous,poor,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01550,015,40731,Brunswick,138,50,appcom,Common Apple,c,fy,25,1,80,6,10,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,e,n,e,n,n,Apple/Crabapple,Rose,8,0.005,Deciduous,excellent,28,22,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01551,015,40731,Brunswick,140,51,lilac,Lilac,c,fy,11,2,60,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Lilac,Olive,4,0.001,Deciduous,excellent,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01552,015,40731,Brunswick,140,52,lilac,Lilac,c,fy,16,5,60,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Lilac,Olive,5,0.002,Deciduous,excellent,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01553,015,40731,Brunswick,140,53,lilac,Lilac,c,fy,20,1,60,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Lilac,Olive,6,0.003,Deciduous,excellent,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01554,015,40731,Brunswick,140,54,lilac,Lilac,c,fy,17,2,60,2,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Lilac,Olive,5,0.002,Deciduous,excellent,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01555,015,47306,Brunswick,144,55,junipr,Juniper,c,fy,10,1,10,1,3,1,2,1,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,n,n,n,e,n,n,Juniper,Juniper,3,0.001,Evergreen,very poor,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01556,015,47306,Brunswick,164,56,horcom,Common Horsechestnut,c,fy,210,1,70,9,11,3,8,1,0,0,2,0,0,1,0,1,0,0,1,3,1,0,0,e,n,n,e,n,y,Buckeye/Horsechestnut,Horsechestnut,67,0.353,Deciduous,very poor,64,56,TRUE,FALSE,FALSE,FALSE,rust on leaves,,,,,,,,,,,,,,,,,,,,,,
01557,015,47306,Brunswick,158,57,horcom,Common Horsechestnut,c,fy,223,1,40,9,14,3,9,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,e,n,p,e,n,n,Buckeye/Horsechestnut,Horsechestnut,71,0.396,Deciduous,good,64,56,TRUE,FALSE,FALSE,FALSE,rust on leaves - white dry bark,,,,,,,,,,,,,,,,,,,,,,
01558,015,47306,Brunswick,150,58,mulred,Red Mulberry,c,fy,24,1,0,2,2,1,1,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,n,n,n,n,n,n,Mulberry,Mulberry,8,0.005,Deciduous,fair,3,2,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01559,015,47306,Brunswick,148,59,mapnor,Norway Maple,c,fy,194,1,65,12,17,4,13,1,0,0,1,0,1,1,0,3,3,3,3,2,2,0,0,e,e,n,e,n,n,Maple,Maple,62,0.302,Deciduous,very poor,113,99,FALSE,FALSE,FALSE,FALSE,rust on leaves,,,,,,,,,,,,,,,,,,,,,,
01560,015,47306,Brunswick,144,60,junipr,Juniper,c,fy,13,1,10,1,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,e,n,n,Juniper,Juniper,4,0.001,Evergreen,excellent,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01561,015,47306,Brunswick,144,61,junipr,Juniper,c,fy,24,1,5,2,5,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Juniper,Juniper,8,0.005,Evergreen,very poor,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01562,015,47306,Brunswick,144,62,lilac,Lilac,c,fy,11,2,50,2,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Lilac,Olive,4,0.001,Deciduous,good,3,2,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01563,015,47306,Brunswick,144,63,chejap,Japanese cherry,c,fy,12,1,0,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Cherry,Rose,4,0.001,Deciduous,good,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
01564,015,47306,Brunswick,164,64,mapman,Manitoba Maple,p,by,70,3,75,9,12,3,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,e,e,n,n,n,n,Maple,Maple,22,0.038,Deciduous,excellent,64,51,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01565,015,47306,Brunswick,138,65,bireur,European White Birch,p,by,15,1,0,1,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,n,n,n,Birch,Birch,5,0.002,Deciduous,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01566,015,47306,Brunswick,138,66,bireur,European White Birch,p,by,19,1,0,2,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Birch,Birch,6,0.003,Deciduous,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01567,015,47306,Brunswick,132,67,nannyb,Nannyberry,p,by,18,2,0,4,4,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,p,e,n,n,n,n,Viburnum,Honeysuckle,6,0.003,Deciduous,excellent,13,9,FALSE,FALSE,FALSE,FALSE,"white ""mould"" on leaves - for 3 years",,,,,,,,,,,,,,,,,,,,,,
